
EXECTIME 2 1 1 2 72258
PARTITION 1 1 2 11775 3684
PARTITION 1 1 2 11661 4955

EXECTIME 2 1 2 2 68642


EXECTIME 2 2 1 2 223801



EXECTIME 2 2 2 2 219278


EXECTIME 2 3 1 2 218947


EXECTIME 2 3 2 2 215338

EXECTIME 4 1 1 2 471950

EXECTIME 4 1 2 2 451555


EXECTIME 4 2 1 2 1894773



EXECTIME 4 2 2 2 1874662


EXECTIME 4 3 1 2 1564053



EXECTIME 4 3 2 2 1546285

