EXECTIME 2 1 1 1 72235

EXECTIME 2 1 2 1 68677
PARTITION 1 1 1 11774 3411

EXECTIME 2 2 1 1 223322
PARTITION 1 1 1 11954 3253

EXECTIME 2 2 2 1 219385
PARTITION 1 1 1 11828 3154

EXECTIME 2 3 1 1 218789
PARTITION 1 1 1 11828 3524

EXECTIME 2 3 2 1 215521
PARTITION 1 1 1 11828 3200


EXECTIME 4 1 1 1 543138
PARTITION 2 1 1 11774 3411

EXECTIME 4 1 2 1 451330

EXECTIME 4 2 1 1 1894879

EXECTIME 4 2 2 1 1872556

EXECTIME 4 3 1 1 1586657

EXECTIME 4 3 2 1 1559337
