PARTITION 3 1 0 12000 1878

PARTITION 3 2 0 12020 1616

PARTITION 3 3 0 11634 1956

PARTITION 4 1 0 35338 4450

PARTITION 4 2 0 35327 6296

PARTITION 4 3 0 34113 6496
