PARTITION 3 1 4 12000 1661

PARTITION 3 2 4 11975 1663

PARTITION 3 3 4 12143 1602

PARTITION 4 1 4 35338 4372

PARTITION 4 2 4 35351 2909

PARTITION 4 3 4 36024 3223
