PARTITION 3 1 6 12000 1898

PARTITION 3 2 6 11985 1569

PARTITION 3 3 6 12143 1523

PARTITION 4 1 6 35338 4497

PARTITION 4 2 6 35345 3177

PARTITION 4 3 6 36023 3537
