EXECTIME 2 1 1 8 342918

EXECTIME 2 1 2 8 68477

EXECTIME 2 2 1 8 242989

EXECTIME 2 2 2 8 237519

EXECTIME 2 3 1 8 239165
EXECTIME 2 3 1 8 238257
EXECTIME 2 3 1 8 240949

EXECTIME 2 3 2 8 235566

EXECTIME 4 1 1 8 463411

EXECTIME 4 1 2 8 434076

EXECTIME 4 2 1 8 1937333

EXECTIME 4 2 2 8 1907214

EXECTIME 4 3 1 8 1632004

EXECTIME 4 3 2 8 1607654

