EXECTIME 2 1 1 11 343964

EXECTIME 2 1 2 11 66879

EXECTIME 2 2 1 11 243030

EXECTIME 2 2 2 11 237620

EXECTIME 2 3 1 11 241749

EXECTIME 2 3 2 11 233973

EXECTIME 4 1 1 11 698122

EXECTIME 4 1 2 11 437331

EXECTIME 4 2 1 11 1952688

EXECTIME 4 2 2 11 1916847

EXECTIME 4 3 1 11 1629572

EXECTIME 4 3 2 11 1608048
